Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2024-01-06 16:48:47,,,,3354,32.3,132,180,83
2024-01-06 16:48:48,,,,3363,32.3,132,180,83
2024-01-06 16:48:49,,,,3372,32.3,132,180,83
2024-01-06 16:48:50,,,,3381,32.3,133,180,84
2024-01-06 16:48:51,,,,3390,32.3,133,180,86
2024-01-06 16:48:52,,,,3399,32.3,134,180,83
2024-01-06 16:48:53,,,,3408,32.3,133,180,83
2024-01-06 16:48:54,,,,3417,32.3,133,180,85
2024-01-06 16:48:55,,,,3426,32.3,133,180,85
2024-01-06 16:48:56,,,,3435,32.3,133,180,85
2024-01-06 16:48:57,,,,3444,32.3,133,180,83
2024-01-06 16:48:58,,,,3453,32.3,133,185,82
2024-01-06 16:48:59,,,,3462,32.4,133,205,82
2024-01-06 16:49:00,,,,3471,32.5,133,220,84
2024-01-06 16:49:01,,,,3480,32.7,132,220,83
2024-01-06 16:49:02,,,,3489,32.8,131,220,85
2024-01-06 16:49:03,,,,3498,32.9,131,220,85
2024-01-06 16:49:04,,,,3508,33.0,131,220,84
2024-01-06 16:49:05,,,,3517,33.1,132,220,82
2024-01-06 16:49:06,,,,3526,33.2,131,220,82
2024-01-06 16:49:07,,,,3535,33.3,133,220,83
2024-01-06 16:49:08,,,,3544,33.4,133,220,84
2024-01-06 16:49:09,,,,3554,33.5,134,220,84
2024-01-06 16:49:10,,,,3563,33.5,136,220,85
2024-01-06 16:49:11,,,,3572,33.6,137,220,83
2024-01-06 16:49:12,,,,3582,33.7,137,220,85
2024-01-06 16:49:13,,,,3591,33.7,137,220,85
2024-01-06 16:49:14,,,,3601,33.8,137,220,85
2024-01-06 16:49:15,,,,3610,33.9,137,220,85
2024-01-06 16:49:16,,,,3619,33.9,137,220,85
2024-01-06 16:49:17,,,,3629,34.0,139,220,85
2024-01-06 16:49:18,,,,3638,34.0,140,220,85
2024-01-06 16:49:19,,,,3648,34.1,139,220,85
2024-01-06 16:49:20,,,,3657,34.1,140,220,85
2024-01-06 16:49:21,,,,3667,34.1,140,220,86
2024-01-06 16:49:22,,,,3676,34.2,141,220,82
2024-01-06 16:49:23,,,,3686,34.2,140,220,82
2024-01-06 16:49:24,,,,3695,34.3,140,220,84
2024-01-06 16:49:25,,,,3705,34.3,141,220,84
2024-01-06 16:49:26,,,,3714,34.3,141,220,84
2024-01-06 16:49:27,,,,3724,34.3,140,220,82
2024-01-06 16:49:28,,,,3733,34.4,140,220,84
2024-01-06 16:49:29,,,,3743,34.4,141,220,84
2024-01-06 16:49:30,,,,3752,34.4,139,220,84
2024-01-06 16:49:31,,,,3762,34.4,139,220,83
2024-01-06 16:49:32,,,,3772,34.5,140,220,84
2024-01-06 16:49:33,,,,3781,34.5,139,220,84
2024-01-06 16:49:34,,,,3791,34.5,138,220,85
2024-01-06 16:49:35,,,,3800,34.5,138,220,85
2024-01-06 16:49:36,,,,3810,34.5,138,220,85
2024-01-06 16:49:37,,,,3820,34.5,137,220,85
2024-01-06 16:49:38,,,,3829,34.6,138,220,85
2024-01-06 16:49:39,,,,3839,34.6,137,220,84
2024-01-06 16:49:40,,,,3848,34.6,137,220,84
2024-01-06 16:49:41,,,,3858,34.6,137,220,85
2024-01-06 16:49:42,,,,3868,34.6,137,220,86
2024-01-06 16:49:43,,,,3877,34.6,138,220,86
2024-01-06 16:49:44,,,,3887,34.6,139,220,85
2024-01-06 16:49:45,,,,3896,34.6,139,220,84
2024-01-06 16:49:46,,,,3906,34.6,139,220,84
2024-01-06 16:49:47,,,,3916,34.7,140,220,84
2024-01-06 16:49:48,,,,3925,34.7,141,220,84
2024-01-06 16:49:49,,,,3935,34.7,141,220,86
2024-01-06 16:49:50,,,,3945,34.7,141,220,86
2024-01-06 16:49:51,,,,3954,34.7,142,220,83
2024-01-06 16:49:52,,,,3964,34.7,142,220,83
2024-01-06 16:49:53,,,,3973,34.7,142,220,83
2024-01-06 16:49:54,,,,3983,34.7,142,220,84
2024-01-06 16:49:55,,,,3993,34.7,142,220,84
2024-01-06 16:49:56,,,,4002,34.7,142,220,85
2024-01-06 16:49:57,,,,4012,34.7,142,220,85
2024-01-06 16:49:58,,,,4022,34.7,142,220,85
2024-01-06 16:49:59,,,,4031,34.7,142,220,83
2024-01-06 16:50:00,,,,4041,34.7,142,220,83
2024-01-06 16:50:01,,,,4051,34.7,142,220,84
2024-01-06 16:50:02,,,,4060,34.7,142,220,83
2024-01-06 16:50:03,,,,4070,34.7,74,220,83
2024-01-06 16:50:04,,,,4080,34.7,78,220,84
2024-01-06 16:50:05,,,,4089,34.7,76,220,83
2024-01-06 16:50:06,,,,4099,34.7,78,220,84
2024-01-06 16:50:07,,,,4108,34.7,78,220,84
2024-01-06 16:50:08,,,,4118,34.7,76,220,83
2024-01-06 16:50:09,,,,4128,34.8,78,220,84
2024-01-06 16:50:10,,,,4137,34.8,78,220,84
2024-01-06 16:50:11,,,,4147,34.8,76,220,84
2024-01-06 16:50:12,,,,4157,34.8,78,220,84
2024-01-06 16:50:13,,,,4166,34.8,78,220,84
2024-01-06 16:50:14,,,,4176,34.8,76,220,83
2024-01-06 16:50:15,,,,4186,34.8,78,220,85
2024-01-06 16:50:16,,,,4195,34.8,81,220,83
2024-01-06 16:50:17,,,,4205,34.8,81,220,83
2024-01-06 16:50:18,,,,4215,34.8,81,220,84
2024-01-06 16:50:19,,,,4224,34.8,84,220,82
2024-01-06 16:50:20,,,,4234,34.8,93,220,82
2024-01-06 16:50:21,,,,4244,34.8,99,220,83
2024-01-06 16:50:22,,,,4253,34.8,102,220,84
2024-01-06 16:50:23,,,,4263,34.8,111,220,84
2024-01-06 16:50:24,,,,4273,34.8,114,220,83
2024-01-06 16:50:25,,,,4282,34.8,124,220,83
2024-01-06 16:50:26,,,,4292,34.8,132,220,83
2024-01-06 16:50:27,,,,4302,34.8,136,220,84
2024-01-06 16:50:28,,,,4311,34.8,141,220,84
2024-01-06 16:50:29,,,,4321,34.8,141,220,85
2024-01-06 16:50:30,,,,4331,34.8,141,220,85
2024-01-06 16:50:31,,,,4340,34.8,141,220,84
2024-01-06 16:50:32,,,,4350,34.8,142,220,84
2024-01-06 16:50:33,,,,4360,34.8,143,220,84
2024-01-06 16:50:34,,,,4369,34.8,143,220,84
2024-01-06 16:50:35,,,,4379,34.8,143,220,82
2024-01-06 16:50:36,,,,4389,34.8,143,220,82
2024-01-06 16:50:37,,,,4398,34.8,145,220,83
2024-01-06 16:50:38,,,,4408,34.8,145,220,83
2024-01-06 16:50:39,,,,4418,34.8,145,220,84
2024-01-06 16:50:40,,,,4427,34.8,145,220,84
2024-01-06 16:50:41,,,,4437,34.8,145,220,84
2024-01-06 16:50:42,,,,4447,34.8,145,220,84
2024-01-06 16:50:43,,,,4456,34.8,145,220,84
2024-01-06 16:50:44,,,,4466,34.8,145,220,84
2024-01-06 16:50:45,,,,4476,34.8,147,220,84
2024-01-06 16:50:46,,,,4485,34.8,145,220,84
2024-01-06 16:50:47,,,,4495,34.8,147,220,84
2024-01-06 16:50:48,,,,4504,34.8,147,220,83
2024-01-06 16:50:49,,,,4514,34.9,146,240,84
2024-01-06 16:50:50,,,,4524,35.0,147,255,84
2024-01-06 16:50:51,,,,4534,35.1,147,260,85
2024-01-06 16:50:52,,,,4543,35.2,146,260,85
2024-01-06 16:50:53,,,,4553,35.3,146,260,85
2024-01-06 16:50:54,,,,4563,35.4,147,260,84
2024-01-06 16:50:55,,,,4573,35.5,147,260,80
2024-01-06 16:50:56,,,,4583,35.6,149,260,80
2024-01-06 16:50:57,,,,4593,35.7,147,260,84
2024-01-06 16:50:58,,,,4603,35.8,148,260,83
2024-01-06 16:50:59,,,,4613,35.9,149,260,83
2024-01-06 16:51:00,,,,4623,35.9,148,260,81
2024-01-06 16:51:01,,,,4633,36.0,148,260,83
2024-01-06 16:51:02,,,,4643,36.1,148,260,83
2024-01-06 16:51:03,,,,4653,36.1,150,260,83
2024-01-06 16:51:04,,,,4663,36.2,151,260,83
2024-01-06 16:51:05,,,,4673,36.2,150,260,83
2024-01-06 16:51:06,,,,4683,36.3,149,260,83
2024-01-06 16:51:07,,,,4693,36.3,150,260,81
2024-01-06 16:51:08,,,,4703,36.4,150,260,83
2024-01-06 16:51:09,,,,4713,36.4,150,260,83
2024-01-06 16:51:10,,,,4723,36.4,150,260,82
2024-01-06 16:51:11,,,,4733,36.5,149,260,83
2024-01-06 16:51:12,,,,4744,36.5,150,260,83
2024-01-06 16:51:13,,,,4754,36.5,149,260,83
2024-01-06 16:51:14,,,,4764,36.6,149,260,82
2024-01-06 16:51:15,,,,4774,36.6,150,260,83
2024-01-06 16:51:16,,,,4784,36.6,150,260,83
2024-01-06 16:51:17,,,,4794,36.6,149,260,83
2024-01-06 16:51:18,,,,4805,36.7,150,260,86
2024-01-06 16:51:19,,,,4815,36.7,150,260,86
2024-01-06 16:51:20,,,,4825,36.7,150,260,84
2024-01-06 16:51:21,,,,4835,36.7,150,260,84
2024-01-06 16:51:22,,,,4845,36.7,151,260,84
2024-01-06 16:51:23,,,,4856,36.8,152,260,83
2024-01-06 16:51:24,,,,4866,36.8,152,260,82
2024-01-06 16:51:25,,,,4876,36.8,153,260,83
2024-01-06 16:51:26,,,,4886,36.8,153,260,83
2024-01-06 16:51:27,,,,4896,36.8,153,260,83
2024-01-06 16:51:28,,,,4907,36.8,153,260,81
2024-01-06 16:51:29,,,,4917,36.8,156,260,81
2024-01-06 16:51:30,,,,4927,36.8,155,260,83
2024-01-06 16:51:31,,,,4937,36.9,154,260,82
2024-01-06 16:51:32,,,,4948,36.9,155,260,82
2024-01-06 16:51:33,,,,4958,36.9,155,260,83
2024-01-06 16:51:34,,,,4968,36.9,155,260,84
2024-01-06 16:51:35,,,,4978,36.9,157,260,84
2024-01-06 16:51:36,,,,4989,36.9,157,260,83
2024-01-06 16:51:37,,,,4999,36.9,157,260,84
2024-01-06 16:51:38,,,,5009,36.9,157,260,84
2024-01-06 16:51:39,,,,5019,36.9,157,260,84
2024-01-06 16:51:40,,,,5030,36.9,157,260,84
2024-01-06 16:51:41,,,,5040,36.9,158,260,83
2024-01-06 16:51:42,,,,5050,36.9,157,260,83
2024-01-06 16:51:43,,,,5060,36.9,157,260,81
2024-01-06 16:51:44,,,,5071,36.9,157,260,82
2024-01-06 16:51:45,,,,5081,36.9,157,260,82
2024-01-06 16:51:46,,,,5091,36.9,157,260,83
2024-01-06 16:51:47,,,,5101,36.9,156,260,82
2024-01-06 16:51:48,,,,5112,37.0,157,260,82
2024-01-06 16:51:49,,,,5122,37.0,155,260,83
2024-01-06 16:51:50,,,,5132,37.0,155,260,83
2024-01-06 16:51:51,,,,5142,37.0,155,260,83
2024-01-06 16:51:52,,,,5153,37.0,155,260,83
2024-01-06 16:51:53,,,,5163,37.0,155,260,84
2024-01-06 16:51:54,,,,5173,37.0,155,260,82
2024-01-06 16:51:55,,,,5183,37.0,154,260,82
2024-01-06 16:51:56,,,,5194,37.0,155,260,83
2024-01-06 16:51:57,,,,5204,37.0,150,260,84
2024-01-06 16:51:58,,,,5214,37.0,155,260,84
2024-01-06 16:51:59,,,,5225,37.0,155,260,83
2024-01-06 16:52:00,,,,5235,37.0,154,260,83
2024-01-06 16:52:01,,,,5245,37.0,155,260,83
2024-01-06 16:52:02,,,,5255,37.0,155,260,83
2024-01-06 16:52:03,,,,5266,37.0,155,260,82
2024-01-06 16:52:04,,,,5276,37.0,155,260,84
2024-01-06 16:52:05,,,,5286,37.0,155,260,84
2024-01-06 16:52:06,,,,5296,37.0,155,260,84
2024-01-06 16:52:07,,,,5307,37.0,155,260,83
2024-01-06 16:52:08,,,,5317,37.0,155,260,83
2024-01-06 16:52:09,,,,5327,37.0,155,260,89
2024-01-06 16:52:10,,,,5338,37.0,154,260,82
2024-01-06 16:52:11,,,,5348,37.0,157,260,82
2024-01-06 16:52:12,,,,5358,37.0,157,260,82
2024-01-06 16:52:13,,,,5368,37.0,157,260,82
2024-01-06 16:52:14,,,,5379,37.0,153,260,82
2024-01-06 16:52:15,,,,5389,37.0,157,260,83
2024-01-06 16:52:16,,,,5399,37.0,157,260,81
2024-01-06 16:52:17,,,,5410,37.0,156,260,81
2024-01-06 16:52:18,,,,5420,37.0,157,260,81
2024-01-06 16:52:19,,,,5430,37.0,156,260,86
2024-01-06 16:52:20,,,,5440,37.0,155,260,83
2024-01-06 16:52:21,,,,5451,37.0,156,260,83
2024-01-06 16:52:22,,,,5461,37.0,156,260,83
2024-01-06 16:52:23,,,,5471,37.0,157,260,84
2024-01-06 16:52:24,,,,5481,37.0,157,260,84
2024-01-06 16:52:25,,,,5492,37.0,157,260,83
2024-01-06 16:52:26,,,,5502,37.0,157,260,85
2024-01-06 16:52:27,,,,5512,37.0,157,260,84
2024-01-06 16:52:28,,,,5523,37.0,157,260,84
2024-01-06 16:52:29,,,,5533,37.0,157,260,83
2024-01-06 16:52:30,,,,5543,37.0,157,260,83
2024-01-06 16:52:31,,,,5553,37.0,161,260,83
2024-01-06 16:52:32,,,,5564,37.0,157,260,84
2024-01-06 16:52:33,,,,5574,37.0,157,260,84
2024-01-06 16:52:34,,,,5584,37.0,157,260,84
2024-01-06 16:52:35,,,,5595,37.0,154,260,82
2024-01-06 16:52:36,,,,5605,37.0,159,260,82
2024-01-06 16:52:37,,,,5615,37.0,159,260,82
2024-01-06 16:52:38,,,,5625,37.0,159,260,82
2024-01-06 16:52:39,,,,5636,37.0,160,260,80
2024-01-06 16:52:40,,,,5646,37.0,159,260,80
2024-01-06 16:52:41,,,,5656,37.0,160,260,82
2024-01-06 16:52:42,,,,5666,37.0,160,260,83
2024-01-06 16:52:43,,,,5677,37.0,156,260,83
2024-01-06 16:52:44,,,,5687,37.0,162,260,83
2024-01-06 16:52:45,,,,5697,37.0,162,260,83
2024-01-06 16:52:46,,,,5708,37.0,159,260,83
2024-01-06 16:52:47,,,,5718,37.0,159,260,83
2024-01-06 16:52:48,,,,5728,37.0,159,260,84
2024-01-06 16:52:49,,,,5738,37.0,160,265,83
2024-01-06 16:52:50,,,,5749,37.1,160,290,83
2024-01-06 16:52:51,,,,5759,37.2,160,300,86
2024-01-06 16:52:52,,,,5769,37.3,160,300,86
2024-01-06 16:52:53,,,,5780,37.5,160,300,85
2024-01-06 16:52:54,,,,5790,37.6,160,300,85
2024-01-06 16:52:55,,,,5801,37.6,160,300,84
2024-01-06 16:52:56,,,,5811,37.7,160,300,82
2024-01-06 16:52:57,,,,5822,37.8,72,300,82
2024-01-06 16:52:58,,,,5832,37.9,72,300,82
2024-01-06 16:52:59,,,,5843,38.0,72,300,79
2024-01-06 16:53:00,,,,5853,38.0,76,300,79
2024-01-06 16:53:01,,,,5864,38.1,83,300,82
2024-01-06 16:53:02,,,,5875,38.1,86,300,79
2024-01-06 16:53:03,,,,5885,38.2,92,300,79
2024-01-06 16:53:04,,,,5896,38.3,98,300,81
2024-01-06 16:53:05,,,,5906,38.3,104,300,81
2024-01-06 16:53:06,,,,5917,38.3,110,300,81
2024-01-06 16:53:07,,,,5928,38.4,116,300,83
2024-01-06 16:53:08,,,,5938,38.4,122,300,82
2024-01-06 16:53:09,,,,5949,38.5,130,300,84
2024-01-06 16:53:10,,,,5960,38.5,138,300,84
2024-01-06 16:53:11,,,,5970,38.5,150,300,82
2024-01-06 16:53:12,,,,5981,38.6,154,300,82
2024-01-06 16:53:13,,,,5992,38.6,162,300,82
2024-01-06 16:53:14,,,,6003,38.6,162,300,82
2024-01-06 16:53:15,,,,6013,38.6,163,300,82
2024-01-06 16:53:16,,,,6024,38.7,163,300,82
2024-01-06 16:53:17,,,,6035,38.7,163,300,82
2024-01-06 16:53:18,,,,6046,38.7,163,300,84
2024-01-06 16:53:19,,,,6056,38.7,163,300,84
2024-01-06 16:53:20,,,,6067,38.7,164,300,83
2024-01-06 16:53:21,,,,6078,38.8,164,300,82
2024-01-06 16:53:22,,,,6089,38.8,164,300,82
2024-01-06 16:53:23,,,,6099,38.8,166,300,82
2024-01-06 16:53:24,,,,6110,38.8,167,300,83
2024-01-06 16:53:25,,,,6121,38.8,166,300,83
2024-01-06 16:53:26,,,,6132,38.8,167,300,83
2024-01-06 16:53:27,,,,6143,38.8,167,300,84
2024-01-06 16:53:28,,,,6153,38.8,166,300,83
2024-01-06 16:53:29,,,,6164,38.9,167,300,83
2024-01-06 16:53:30,,,,6175,38.9,167,300,84
2024-01-06 16:53:31,,,,6186,38.9,168,300,82
2024-01-06 16:53:32,,,,6196,38.9,168,300,82
2024-01-06 16:53:33,,,,6207,38.9,168,300,82
2024-01-06 16:53:34,,,,6218,38.9,169,300,83
2024-01-06 16:53:35,,,,6229,38.9,169,300,84
2024-01-06 16:53:36,,,,6240,38.9,168,300,84
2024-01-06 16:53:37,,,,6251,38.9,169,300,83
2024-01-06 16:53:38,,,,6261,38.9,169,300,82
2024-01-06 16:53:39,,,,6272,38.9,169,300,82
2024-01-06 16:53:40,,,,6283,38.9,168,300,83
2024-01-06 16:53:41,,,,6294,38.9,169,300,83
2024-01-06 16:53:42,,,,6305,38.9,169,300,83
2024-01-06 16:53:43,,,,6315,38.9,169,300,84
2024-01-06 16:53:44,,,,6326,38.9,164,300,86
2024-01-06 16:53:45,,,,6337,38.9,168,300,86
2024-01-06 16:53:46,,,,6348,38.9,167,300,85
2024-01-06 16:53:47,,,,6359,38.9,168,300,84
2024-01-06 16:53:48,,,,6369,39.0,168,300,81
2024-01-06 16:53:49,,,,6380,39.0,167,300,81
2024-01-06 16:53:50,,,,6391,39.0,168,300,84
2024-01-06 16:53:51,,,,6402,39.0,168,300,82
2024-01-06 16:53:52,,,,6413,39.0,167,300,82
2024-01-06 16:53:53,,,,6424,39.0,167,300,83
2024-01-06 16:53:54,,,,6434,39.0,168,300,82
2024-01-06 16:53:55,,,,6445,39.0,168,300,82
2024-01-06 16:53:56,,,,6456,39.0,167,300,82
2024-01-06 16:53:57,,,,6467,39.0,168,300,81
2024-01-06 16:53:58,,,,6478,39.0,168,300,81
2024-01-06 16:53:59,,,,6489,39.0,168,300,81
2024-01-06 16:54:00,,,,6499,39.0,168,300,82
2024-01-06 16:54:01,,,,6510,39.0,168,300,82
2024-01-06 16:54:02,,,,6521,39.0,168,300,83
2024-01-06 16:54:03,,,,6532,39.0,168,300,83
2024-01-06 16:54:04,,,,6543,39.0,168,300,83
2024-01-06 16:54:05,,,,6553,39.0,169,300,83
2024-01-06 16:54:06,,,,6564,39.0,169,300,83
2024-01-06 16:54:07,,,,6575,39.0,169,300,83
2024-01-06 16:54:08,,,,6586,39.0,169,300,83
2024-01-06 16:54:09,,,,6597,39.0,171,300,83
2024-01-06 16:54:10,,,,6608,39.0,170,300,84
2024-01-06 16:54:11,,,,6618,39.0,171,300,84
2024-01-06 16:54:12,,,,6629,39.0,170,300,84
2024-01-06 16:54:13,,,,6640,39.0,169,300,85
2024-01-06 16:54:14,,,,6651,39.0,173,300,85
2024-01-06 16:54:15,,,,6662,39.0,169,300,83
2024-01-06 16:54:16,,,,6673,39.0,170,300,85
2024-01-06 16:54:17,,,,6683,39.0,167,300,84
2024-01-06 16:54:18,,,,6694,39.0,170,300,84
2024-01-06 16:54:19,,,,6705,39.0,171,300,84
2024-01-06 16:54:20,,,,6716,39.0,171,300,81
2024-01-06 16:54:21,,,,6727,39.0,173,300,81
2024-01-06 16:54:22,,,,6738,39.0,171,300,82
2024-01-06 16:54:23,,,,6748,39.0,171,300,82
2024-01-06 16:54:24,,,,6759,39.0,170,300,82
2024-01-06 16:54:25,,,,6770,39.0,171,300,81
2024-01-06 16:54:26,,,,6781,39.0,171,300,83
2024-01-06 16:54:27,,,,6792,39.0,171,300,83
2024-01-06 16:54:28,,,,6803,39.0,172,300,83
2024-01-06 16:54:29,,,,6813,39.0,171,300,81
2024-01-06 16:54:30,,,,6824,39.0,172,300,82
2024-01-06 16:54:31,,,,6835,39.0,171,300,82
2024-01-06 16:54:32,,,,6846,39.0,171,300,81
2024-01-06 16:54:33,,,,6857,39.0,171,300,82
2024-01-06 16:54:34,,,,6868,39.0,171,300,82
2024-01-06 16:54:35,,,,6878,39.0,171,300,81
2024-01-06 16:54:36,,,,6889,39.0,171,300,82
2024-01-06 16:54:37,,,,6900,39.0,171,300,82
2024-01-06 16:54:38,,,,6911,39.0,171,300,84
2024-01-06 16:54:39,,,,6922,39.0,170,300,83
2024-01-06 16:54:40,,,,6933,39.0,169,300,83
2024-01-06 16:54:41,,,,6943,39.0,169,300,84
2024-01-06 16:54:42,,,,6954,39.0,169,300,82
2024-01-06 16:54:43,,,,6965,39.0,169,300,82
2024-01-06 16:54:44,,,,6976,39.0,169,300,82
2024-01-06 16:54:45,,,,6987,39.0,167,300,83
2024-01-06 16:54:46,,,,6998,39.0,170,300,82
2024-01-06 16:54:47,,,,7008,39.0,170,300,82
2024-01-06 16:54:48,,,,7019,39.0,171,300,82
2024-01-06 16:54:49,,,,7030,39.0,171,300,83
2024-01-06 16:54:50,,,,7041,39.0,173,300,83
2024-01-06 16:54:51,,,,7052,39.0,173,300,84
2024-01-06 16:54:52,,,,7062,39.0,170,300,85
2024-01-06 16:54:53,,,,7073,39.0,172,300,85
2024-01-06 16:54:54,,,,7084,39.0,172,300,84
2024-01-06 16:54:55,,,,7095,39.0,174,300,86
2024-01-06 16:54:56,,,,7106,39.0,173,300,86
2024-01-06 16:54:57,,,,7117,39.0,171,300,81
2024-01-06 16:54:58,,,,7127,39.0,175,300,82
2024-01-06 16:54:59,,,,7138,39.0,173,300,82
2024-01-06 16:55:00,,,,7149,39.0,173,300,79
2024-01-06 16:55:01,,,,7160,39.0,174,300,79
2024-01-06 16:55:02,,,,7171,39.0,174,300,79
2024-01-06 16:55:03,,,,7182,39.0,170,300,76
2024-01-06 16:55:04,,,,7192,39.0,173,300,89
2024-01-06 16:55:05,,,,7203,39.0,177,300,88
2024-01-06 16:55:06,,,,7214,39.0,177,300,88
2024-01-06 16:55:07,,,,7225,39.0,175,300,90
2024-01-06 16:55:08,,,,7236,39.0,174,300,92
2024-01-06 16:55:09,,,,7247,39.0,174,300,92
2024-01-06 16:55:10,,,,7257,39.0,174,300,94
2024-01-06 16:55:11,,,,7268,39.0,174,300,94
2024-01-06 16:55:12,,,,7279,39.0,174,300,94
2024-01-06 16:55:13,,,,7290,39.0,171,300,88
2024-01-06 16:55:14,,,,7301,39.0,175,300,88
2024-01-06 16:55:15,,,,7312,39.0,174,300,86
2024-01-06 16:55:16,,,,7322,39.0,173,300,81
2024-01-06 16:55:17,,,,7333,39.0,174,300,81
2024-01-06 16:55:18,,,,7344,39.0,174,300,81
2024-01-06 16:55:19,,,,7355,39.0,174,300,81
2024-01-06 16:55:20,,,,7366,39.0,174,300,81
2024-01-06 16:55:21,,,,7376,38.1,0,0,0
2024-01-06 16:55:22,,,,7387,37.2,0,0,0
2024-01-06 16:55:23,,,,7397,36.4,0,0,0
2024-01-06 16:55:24,,,,7407,35.5,0,0,0
2024-01-06 16:55:25,,,,7416,34.8,0,0,0
2024-01-06 16:55:26,,,,7426,34.0,0,0,0
2024-01-06 16:55:27,,,,7435,33.3,0,0,0
2024-01-06 16:55:28,,,,7444,32.6,0,0,0
2024-01-06 16:55:29,,,,7453,33.0,170,300,0
2024-01-06 16:55:30,,,,7462,33.4,170,300,0
2024-01-06 16:55:31,,,,7472,33.8,170,300,0
2024-01-06 16:55:32,,,,7481,34.1,170,300,0
2024-01-06 16:55:33,,,,7491,33.4,0,0,0
2024-01-06 16:55:34,,,,7500,32.7,0,0,0
2024-01-06 16:55:35,,,,7509,32.0,0,0,0
2024-01-06 16:55:36,,,,7517,31.3,0,0,0
2024-01-06 16:55:37,,,,7526,30.7,0,0,0
2024-01-06 16:55:38,,,,7534,30.1,0,0,0
2024-01-06 16:55:39,,,,7542,29.5,0,0,0
2024-01-06 16:55:40,,,,7550,28.9,0,0,0
2024-01-06 16:55:41,,,,7558,28.4,0,0,0
2024-01-06 16:55:42,,,,7566,27.8,0,0,0
2024-01-06 16:55:43,,,,7566,0.0,0,,
2024-01-06 16:55:44,,,,7566,0.0,0,,
2024-01-06 16:55:45,,,,7566,0.0,0,,
2024-01-06 16:55:46,,,,7566,0.0,0,,
2024-01-06 16:55:47,,,,7566,0.0,0,,
2024-01-06 16:55:48,,,,7566,0.0,0,,
2024-01-06 16:55:49,,,,7566,0.0,0,,
2024-01-06 16:55:50,,,,7566,0.0,0,,
2024-01-06 16:55:51,,,,7566,0.0,0,,
2024-01-06 16:55:52,,,,7566,0.0,0,,
2024-01-06 16:55:53,,,,7566,0.0,0,,
2024-01-06 16:55:54,,,,7566,0.0,0,,
2024-01-06 16:55:55,,,,7566,0.0,0,,
2024-01-06 16:55:56,,,,7566,0.0,0,,
2024-01-06 16:55:57,,,,7566,0.0,0,,
2024-01-06 16:55:58,,,,7566,0.0,0,,
2024-01-06 16:55:59,,,,7566,0.0,0,,
2024-01-06 16:56:00,,,,7566,0.0,0,,
2024-01-06 16:56:01,,,,7566,0.0,0,,
2024-01-06 16:56:02,,,,7566,0.0,161,,
2024-01-06 16:56:03,,,,7566,0.0,165,195,85
2024-01-06 16:56:04,,,,7574,28.2,163,203,87
2024-01-06 16:56:05,,,,7582,28.5,167,203,87
2024-01-06 16:56:06,,,,7590,28.8,165,210,86
2024-01-06 16:56:07,,,,7598,29.1,166,194,82
2024-01-06 16:56:08,,,,7606,29.3,165,194,82
2024-01-06 16:56:09,,,,7614,29.5,164,194,82
2024-01-06 16:56:10,,,,7623,29.9,163,239,84
2024-01-06 16:56:11,,,,7631,30.4,166,277,85
2024-01-06 16:56:12,,,,7640,30.9,162,277,85
2024-01-06 16:56:13,,,,7648,31.3,158,267,83
2024-01-06 16:56:14,,,,7657,31.8,161,285,83
2024-01-06 16:56:15,,,,7666,32.2,162,285,83
2024-01-06 16:56:16,,,,7675,32.6,163,279,82
2024-01-06 16:56:17,,,,7684,33.0,163,309,84
2024-01-06 16:56:18,,,,7694,33.4,163,309,84
2024-01-06 16:56:19,,,,7703,33.8,161,286,80
2024-01-06 16:56:20,,,,7712,34.1,162,303,83
2024-01-06 16:56:21,,,,7722,34.6,160,338,89
2024-01-06 16:56:22,,,,7732,35.0,160,338,89
2024-01-06 16:56:23,,,,7742,35.4,160,338,89
2024-01-06 16:56:24,,,,7751,35.7,160,326,87
2024-01-06 16:56:25,,,,7761,36.0,159,338,89
2024-01-06 16:56:26,,,,7772,36.4,160,338,89
2024-01-06 16:56:27,,,,7782,36.7,160,344,90
2024-01-06 16:56:28,,,,7792,37.0,158,344,90
2024-01-06 16:56:29,,,,7802,37.2,161,344,90
2024-01-06 16:56:30,,,,7813,37.5,162,349,91
2024-01-06 16:56:31,,,,7823,37.7,163,338,89
2024-01-06 16:56:32,,,,7834,37.9,163,326,87
2024-01-06 16:56:33,,,,7844,38.0,162,326,87
2024-01-06 16:56:34,,,,7855,38.2,165,338,89
2024-01-06 16:56:35,,,,7866,38.3,163,320,86
2024-01-06 16:56:36,,,,7876,38.5,163,332,88
2024-01-06 16:56:37,,,,7887,38.6,164,332,88
2024-01-06 16:56:38,,,,7898,38.7,163,332,88
2024-01-06 16:56:39,,,,7909,38.8,165,332,88
2024-01-06 16:56:40,,,,7919,38.9,162,326,87
2024-01-06 16:56:41,,,,7930,39.0,164,326,87
2024-01-06 16:56:42,,,,7941,39.2,164,355,92
2024-01-06 16:56:43,,,,7952,39.3,166,349,91
2024-01-06 16:56:44,,,,7963,39.4,166,338,89
2024-01-06 16:56:45,,,,7974,39.5,166,338,89
2024-01-06 16:56:46,,,,7985,39.6,166,338,89
2024-01-06 16:56:47,,,,7996,39.7,165,344,90
2024-01-06 16:56:48,,,,8007,39.8,166,344,90
