Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2024-01-01 20:17:28,,,,2804,28.0,101,125,79
2024-01-01 20:17:29,,,,2812,28.0,101,125,79
2024-01-01 20:17:30,,,,2820,28.0,100,125,79
2024-01-01 20:17:31,,,,2827,28.0,99,125,78
2024-01-01 20:17:32,,,,2835,28.0,99,125,78
2024-01-01 20:17:33,,,,2843,28.0,98,125,77
2024-01-01 20:17:34,,,,2851,28.0,98,125,77
2024-01-01 20:17:35,,,,2859,28.0,98,125,77
2024-01-01 20:17:36,,,,2866,28.0,99,125,78
2024-01-01 20:17:37,,,,2874,28.0,99,125,78
2024-01-01 20:17:38,,,,2882,28.0,99,125,78
2024-01-01 20:17:39,,,,2890,28.0,99,125,78
2024-01-01 20:17:40,,,,2898,28.0,99,125,78
2024-01-01 20:17:41,,,,2905,28.0,100,125,77
2024-01-01 20:17:42,,,,2913,28.0,100,125,77
2024-01-01 20:17:43,,,,2921,28.0,100,125,78
2024-01-01 20:17:44,,,,2929,28.0,100,125,76
2024-01-01 20:17:45,,,,2936,28.0,99,125,76
2024-01-01 20:17:46,,,,2944,28.0,99,125,77
2024-01-01 20:17:47,,,,2952,28.0,99,125,77
2024-01-01 20:17:48,,,,2960,28.0,99,125,77
2024-01-01 20:17:49,,,,2968,28.0,99,125,80
2024-01-01 20:17:50,,,,2975,28.0,99,125,82
2024-01-01 20:17:51,,,,2983,28.0,98,125,82
2024-01-01 20:17:52,,,,2991,28.0,99,125,81
2024-01-01 20:17:53,,,,2999,28.0,99,125,80
2024-01-01 20:17:54,,,,3007,28.0,99,125,80
2024-01-01 20:17:55,,,,3014,28.0,99,125,80
2024-01-01 20:17:56,,,,3022,28.0,97,125,80
2024-01-01 20:17:57,,,,3030,28.0,99,125,80
2024-01-01 20:17:58,,,,3038,28.0,100,125,80
2024-01-01 20:17:59,,,,3046,28.0,100,125,82
2024-01-01 20:18:00,,,,3053,28.0,100,125,82
2024-01-01 20:18:01,,,,3061,28.0,100,125,81
2024-01-01 20:18:02,,,,3069,28.1,101,125,83
